NAME,LONGITUDE,LATITUDE,CATEGORY,STATE,Elevation,LC_Type2,FLD_ELEV,FLD_ZONE,CFLD_RISKS,RFLD_RISKS,HRCN_RISKS
PATIENTS CHOICE MEDICAL CENTER OF SMITH COUNTY,-89.51948724,32.00013987,H,MS,164.0,8,267.11,Nan,0.0,17.891537306151903,46.476701207884645
PEARL RIVER COUNTY HOSPITAL,-89.54201063,30.8565401,H,MS,110.0,8,131.51,AE,0.0,2.6981039540152967,54.71698850297295
PERRY COUNTY GENERAL HOSPIAL,-88.93772537,31.34633998,H,MS,52.0,8,101.28,Nan,0.0,16.711245886467164,43.06643583941201
PONTOTOC HEALTH SERVICES,-88.99617961,34.24296044,H,MS,142.0,8,0.0,A,0.0,8.154366435457431,7.02633328931246
PROMISE HOSPITAL OF VICKSBURG,-90.88172344,32.31909412,H,MS,68.0,9,161.92,AE,0.0,14.848446737628064,19.60030945704049
REGENCY HOSPITAL OF MERIDIAN,-88.69906394,32.36806826,H,MS,119.0,13,358.86,AE,0.0,22.21124022858123,43.26250690345008
RUSH FOUNDATION HOSPITAL,-88.69753011,32.37003789,H,MS,111.0,13,358.86,AE,0.0,22.21124022858123,43.26250690345008
S.E. LACKEY MEMORIAL HOSPITAL,-89.47023244,32.36603131,H,MS,145.0,13,0.0,A,0.0,29.47807126760214,38.04414204840296
SCOTT REGIONAL HOSPITAL,-89.67257121,32.34409674,H,MS,121.0,8,0.0,A,0.0,24.26410034041509,33.14242273987792
"SELECT SPECIALTY HOSPITAL - BELHAVEN, LLC",-90.17903678,32.31526259,H,MS,111.0,13,275.42,AE,0.0,0.0,27.21136856134522
SELECT SPECIALTY HOSPITAL GULF COAST,-89.11611762,30.36996901,H,MS,14.0,13,54.92,VE,5.785444060692201,11.838980368926006,100.0
SELECT SPECIALTY HOSPITAL JACKSON,-90.14337561,32.38977004,H,MS,87.0,13,275.42,AE,0.0,15.038487953611428,29.775684034722552
SHARKEY - ISSAQUENA COMMUNITY HOSPITAL,-90.88455527,32.90473853,H,MS,25.0,12,102.03,Nan,0.0,11.680116122794232,10.979672499773526
SIMPSON GENERAL HOSPITAL,-89.88649447,31.96907265,H,MS,92.0,9,356.27,Nan,0.0,20.624813179150067,33.50968971350857
SINGING RIVER HEALTH SYSTEM,-88.53344391,30.37639407,H,MS,10.0,13,22.76,VE,10.876444871503407,14.69439439890884,56.68739686093657
SOUTH CENTRAL REGIONAL MEDICAL CENTER,-89.1407941,31.68495223,H,MS,75.0,13,223.35,AE,0.0,21.332491897244342,48.114814427788545
SOUTH MISSISSIPPI STATE HOSPITAL,-89.42521313,31.16660224,H,MS,115.0,8,239.28,AE,0.0,19.25736298094455,52.83127204847776
SOUTH SUNFLOWER COUNTY HOSPITAL,-90.65019353,33.45751995,H,MS,34.0,13,120.29,Nan,0.0,15.086124985577989,7.268470143121832
SOUTHWEST MS REGIONAL MEDICAL CENTER,-90.47395559,31.25101023,H,MS,136.0,13,338.6,AE,0.0,9.028577251629926,57.88826122173608
ST. DOMINIC - JACKSON MEMORIAL HOSPITAL,-90.16485667,32.33256579,H,MS,118.0,9,275.42,AE,0.0,24.223756967517428,30.59121396720542
STONE COUNTY HOSPITAL,-89.11577106,30.84486814,H,MS,66.0,8,210.33,Nan,0.0,10.006560032843927,60.07455605212879
TALLAHATCHIE GENERAL HOSPITAL,-90.05883233,34.00405634,H,MS,67.0,8,230.81,Nan,0.0,15.235638445302332,7.542357023516788
THE SPECIALTY HOSPITAL OF MERIDIAN,-88.6972544,32.36961231,H,MS,111.0,13,358.86,AE,0.0,22.21124022858123,43.26250690345008
TIPPAH COUNTY HOSPITAL,-88.95024734,34.73938981,H,MS,150.0,9,0.0,A,0.0,13.899552994797006,6.579886681367014
"TISHOMINGO HEALTH SERVICES, INC",-89.12786608,32.35620681,H,MS,108.0,8,419.66,AE,0.0,23.72338795470393,39.937648277550714
TRACE REGIONAL HOSPITAL,-88.98532759,33.8942266,H,MS,105.0,8,0.0,A,0.0,9.175210961722284,15.206152168990569
TYLER HOLMES MEMORIAL HOSPITAL,-89.73855166,33.4909256,H,MS,124.0,13,0.0,A,0.0,12.924855048998909,24.14464640843421
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,-90.17314608,32.32947228,H,MS,99.0,13,275.42,AE,0.0,24.223756967517428,30.59121396720542
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER - GRENADA,-89.81747987,33.76223436,H,MS,71.0,13,192.38,Nan,0.0,28.818642356000705,12.000313653001745
WALTHALL GENERAL HOSPITAL,-90.15576773,31.12037143,H,MS,97.0,8,262.13,AE,0.0,14.672321339816904,55.460708993690226
WAYNE GENERAL HOSPITAL,-88.63391303,31.67311763,H,MS,56.0,8,160.46,Nan,0.0,23.2277974950672,41.78146487406217
"WEBSTER HEALTH SERVICES, INC",-89.26635699,33.53392561,H,MS,121.0,13,0.0,A,0.0,9.935160536227011,12.967761661015995
WHITFIELD MEDICAL SURGICAL HOSPITAL,-90.07024536,32.24280574,H,MS,105.0,8,321.3,AE,0.0,14.913853654862239,20.105996444494824
WINSTON MEDICAL CENTER,-89.06011088,33.09800509,H,MS,162.0,8,510.28,AE,0.0,15.162555864496408,30.958665812694644
YALOBUSHA GENERAL HOSPITAL,-89.6420887,34.13125561,H,MS,90.0,9,290.91,AE,0.0,8.092822578531884,21.017099746745085
ACCEL REHABILITATION HOSPITAL OF PLANO,-96.85435167,33.03139595,H,TX,200.0,13,579.13,AE,0.0,8.211545731919067,3.0282679764455813
AD HOSPITAL EAST LLC,-95.20029102,29.77063353,H,TX,8.0,13,92.02,VE,6.6425057130446135,27.61028913801277,50.024874644202384
ADVANCED DALLAS HOSPITALS AND CLINICS,-96.7576716,32.8837661,H,TX,178.0,10,508.55,AE,0.0,10.834046950302724,3.6780401570929433
ADVENTHEALTH BEHAVIORAL HEALTH CENTER,-97.80274157,31.11166531,H,TX,301.0,10,628.03,AE,0.0,12.587744329095907,3.951682231237154
ADVENTHEALTH CENTRAL TEXAS,-97.80167081,31.11344991,H,TX,301.0,10,628.03,AE,0.0,12.587744329095907,3.951682231237154
ADVENTHEALTH ROLLINS BROOK,-98.18622540000001,31.072186300000002,H,TX,316.0,13,0.0,Nan,0.0,22.092790530071262,3.801114648681714
ALTUS BAYTOWN HOSPITAL - BAYTOWN MEDICAL CENTER,-94.98134416,29.771962100000003,H,TX,13.0,13,92.02,VE,1.918277841561318,24.717163396952085,44.03717773741805
ALTUS HOUSTON HOSPITAL - CELESTIAL HOSPITAL - ODYSSEY HOSPITAL,-95.5557089,29.71170751,H,TX,30.0,13,92.02,VE,1.177672989084844,3.969062866731712,49.55866135236241
ANSON GENERAL HOSPITAL,-99.89497682,32.76801152,H,TX,527.0,10,1648.41,Nan,0.0,19.211130288856967,3.335922115631192
ARISE AUSTIN MEDICAL CENTER,-97.79596702,30.27075965,H,TX,188.0,13,618.02,AO,0.0,12.417257561548732,10.116340465760727
ASCENSION PROVIDENCE,-97.19949097,31.51425066,H,TX,188.0,13,515.25,AE,0.0,13.171775585923104,5.876245824828903
ASCENSION PROVIDENCE DEPAUL CENTER,-97.19839717,31.5110022,H,TX,184.0,13,515.25,AE,0.0,13.171775585923104,5.876245824828903
ASCENSION SETON BASTROP,-97.34475731,30.10848029,H,TX,111.0,10,373.94,AO,0.0,30.930125210990656,12.075960047891115
ASCENSION SETON EDGAR B DAVIS,-97.65449953,29.67317456,H,TX,125.0,10,474.29,Nan,0.0,40.48574510252233,9.449561108469867
ASCENSION SETON HAYS,-97.85297745,30.00840999,H,TX,242.0,10,825.7,AH,0.0,32.102050895881966,9.826309331360822
ASCENSION SETON HIGHLAND LAKES,-98.23685865,30.73305847,H,TX,379.0,10,984.88,AE,0.0,41.28162285749438,5.224854426634534
ASCENSION SETON MEDICAL CENTER AUSTIN,-97.74560832,30.30500185,H,TX,191.0,13,618.02,AO,0.0,11.768888792635035,8.60066110745046
ASCENSION SETON NORTHWEST,-97.74360477,30.40492795,H,TX,267.0,13,618.02,AO,0.0,13.892950621502465,9.166352657018264
ASCENSION SETON SMITHVILLE,-97.13604043,30.00390076,H,TX,96.0,10,373.94,AO,0.0,27.271191890774368,12.493896013858473
ASCENSION SETON SOUTHWEST,-97.89209194,30.22658358,H,TX,305.0,9,618.02,AO,0.0,13.892950621502465,9.166352657018264
ASCENSION SETON WILLIAMSON,-97.65138735,30.56676232,H,TX,238.0,10,744.19,AE,0.0,9.798659995868613,8.241150510053506
ASPIRE HOSPITAL LLC,-95.48004261,30.28457402,H,TX,49.0,8,194.29,Nan,0.0,29.911338809793268,61.90470336576537
ATRIUM MEDICAL CENTER LP,-95.58827701,29.64684751,H,TX,34.0,13,86.02,Nan,0.0,0.0,62.203175717653586
BALLINGER MEMORIAL HOSPITAL DISTRICT,-99.96290978,31.74997292,H,TX,510.0,13,0.0,Nan,0.0,21.213740549107968,3.233217980792235
BAPTIST HOSPITALS OF SOUTHEAST TEXAS,-94.1200397,30.0706087,H,TX,15.0,13,0.0,Nan,6.986030493897216,0.0,56.08325461639008
BAPTIST HOSPITALS OF SOUTHEAST TEXAS FANNIN BEHAVIORAL CENTER,-94.12295454,30.07290488,H,TX,9.0,13,0.0,Nan,6.986030493897216,0.0,56.08325461639008
BAPTIST MEDICAL CENTER,-98.49264078,29.43358894,H,TX,208.0,13,832.17,AO,0.0,20.278806693314728,10.189826633190195
BAPTIST NEIGHBORHOOD HOSPITAL HAUSMAN,-98.64882103,29.57078372,H,TX,293.0,13,832.17,AO,0.0,22.311577628749685,4.67684329119541
BAPTIST NEIGHBORHOOD HOSPITAL KELLY,-98.5482246,29.403025500000002,H,TX,196.0,13,832.17,AO,0.0,21.4202197807926,7.5909276049478205
BAPTIST NEIGHBORHOOD HOSPITAL OVERLOOK PARKWAY,-98.4552139,29.6809155,H,TX,382.0,9,832.17,AO,0.0,16.603303669276055,5.198478156429639
BAPTIST NEIGHBORHOOD HOSPITAL SCHERTZ PARKWAY,-98.29008482,29.59427531,H,TX,238.0,13,591.37,AO,0.0,8.123168280712589,13.011772199023357
BAPTIST NEIGHBORHOOD HOSPITAL THOUSAND OAKS,-98.47345927,29.58772294,H,TX,268.0,13,832.17,AO,0.0,23.913659283945808,7.970254906488261
BAPTIST NEIGHBORHOOD HOSPITAL WESTOVER HILLS,-98.68991382,29.46171808,H,TX,270.0,9,832.17,AO,0.0,16.418551161279474,5.497100597343124
BAPTIST NEIGHBORHOOD HOSPITAL ZARZAMORA,-98.53302117,29.35182455,H,TX,192.0,13,832.17,AO,0.0,10.142766515916508,7.692816460810617
BAPTIST ST ANTHONYS HOSPITAL,-101.92031551,35.19645199,H,TX,814.0,13,3500.23,AE,0.0,19.03443313334037,0.0
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL MANSFIELD,-97.14487705,32.59672241,H,TX,195.0,13,617.07,X,0.0,5.7622632078216025,3.11750464155832
BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER - FORT WORTH,-97.34554216,32.7302241,H,TX,201.0,13,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE CONTINUING CARE HOSPITAL,-97.39929271,31.11828493,H,TX,169.0,13,628.03,AE,0.0,7.516931715182141,3.8901802781325032
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL AUBREY,-96.91358852,33.22065305,H,TX,175.0,10,579.13,AE,0.0,8.211545731919067,3.0282679764455813
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL BURLESON,-97.32118572,32.57542408,H,TX,201.0,10,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL COLLEYVILLE,-97.15111529999999,32.88879527,H,TX,192.0,13,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL GRAND PRAIRIE,-97.06082249,32.6609476,H,TX,169.0,13,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL KELLER,-97.2547307,32.92816374,H,TX,193.0,13,617.07,X,0.0,7.5394648381244185,2.623078080337183
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL MURPHY,-96.62435282,33.01223393,H,TX,165.0,13,624.24,AE,0.0,11.620334936938887,2.8862981655700053
BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL ROCKWALL,-96.44469769,32.9140952,H,TX,170.0,13,506.83,X,0.0,12.710006308399599,2.6277597335155805
BAYLOR SCOTT AND WHITE EMERGENCY MEDICAL CENTER - CEDAR PARK,-97.81984631,30.523313899999998,H,TX,273.0,13,744.19,AE,0.0,9.798659995868613,8.241150510053506
BAYLOR SCOTT AND WHITE HEART AND VASCULAR HOSPITAL - DALLAS,-96.78119411,32.78817065,H,TX,144.0,13,508.55,AE,0.0,0.0,2.289184409897771
BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION,-96.78043674,32.79157855,H,TX,151.0,13,508.55,AE,0.0,0.0,2.289184409897771
BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - FORT WORTH,-97.41803838,32.65421034,H,TX,216.0,13,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - FRISCO,-96.84038653,33.10295419,H,TX,214.0,13,624.24,AE,0.0,10.920993981489014,2.169832411516489
BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - LAKEWAY,-97.97010223,30.34510484,H,TX,263.0,9,618.02,AO,0.0,13.892950621502465,9.166352657018264
BAYLOR SCOTT AND WHITE MCLANE CHILDRENS MEDICAL CENTER,-97.37546506,31.07254989,H,TX,204.0,13,628.03,AE,0.0,12.587744329095907,3.951682231237154
BAYLOR SCOTT AND WHITE MEDICAL CENTER - AUSTIN,-97.83573401,30.23541154,H,TX,228.0,13,618.02,AO,0.0,13.892950621502465,9.166352657018264
BAYLOR SCOTT AND WHITE MEDICAL CENTER - BRENHAM,-96.39932133,30.14567251,H,TX,117.0,13,287.78,Nan,0.0,21.174302464426376,38.20456633409826
BAYLOR SCOTT AND WHITE MEDICAL CENTER - BUDA,-97.82000579999999,30.0770826,H,TX,227.0,10,825.7,AH,0.0,32.102050895881966,9.826309331360822
BAYLOR SCOTT AND WHITE MEDICAL CENTER - CENTENNIAL,-96.77091466,33.11427398,H,TX,228.0,13,624.24,AE,0.0,13.849211062059007,1.9002677735115927
BAYLOR SCOTT AND WHITE MEDICAL CENTER - COLLEGE STATION,-96.27939535,30.582318400000002,H,TX,83.0,10,280.0,Nan,0.0,13.929559008779519,16.390959372634555
BAYLOR SCOTT AND WHITE MEDICAL CENTER - FRISCO,-96.83782532,33.10449021,H,TX,219.0,13,624.24,AE,0.0,10.920993981489014,2.169832411516489
BAYLOR SCOTT AND WHITE MEDICAL CENTER - GRAPEVINE,-97.09438349999999,32.93443023,H,TX,201.0,13,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE MEDICAL CENTER - HILLCREST,-97.15754299,31.48918306,H,TX,170.0,12,515.25,AE,0.0,11.128690622126351,5.022604361092941
BAYLOR SCOTT AND WHITE MEDICAL CENTER - IRVING,-96.96024940000001,32.83458939,H,TX,178.0,13,508.55,AE,0.0,11.569141797375766,2.899930153638041
BAYLOR SCOTT AND WHITE MEDICAL CENTER - LAKE POINTE,-96.50871907,32.91801933,H,TX,148.0,13,506.83,X,0.0,6.173365115241343,2.652309649197521
BAYLOR SCOTT AND WHITE MEDICAL CENTER - LAKEWAY,-97.97152991,30.33294103,H,TX,309.0,13,618.02,AO,0.0,13.892950621502465,9.166352657018264
BAYLOR SCOTT AND WHITE MEDICAL CENTER - MARBLE FALLS,-98.30453796,30.51281125,H,TX,332.0,9,984.88,AE,0.0,41.28162285749438,5.224854426634534
BAYLOR SCOTT AND WHITE MEDICAL CENTER - MCKINNEY,-96.68260102,33.22097161,H,TX,189.0,10,624.24,AE,0.0,11.551272276089275,2.396788673294477
BAYLOR SCOTT AND WHITE MEDICAL CENTER - PFLUGERVILLE,-97.59141151,30.45163125,H,TX,207.0,10,618.02,AO,0.0,13.892950621502465,9.166352657018264
BAYLOR SCOTT AND WHITE MEDICAL CENTER - PLANO,-96.79036603,33.0132922,H,TX,210.0,13,624.24,AE,0.0,1.403037091280587,3.354875213783493
BAYLOR SCOTT AND WHITE MEDICAL CENTER - ROUND ROCK,-97.68478229,30.56339584,H,TX,239.0,13,744.19,AE,0.0,9.798659995868613,8.241150510053506
BAYLOR SCOTT AND WHITE MEDICAL CENTER - SUNNYVALE,-96.56881181,32.77911727,H,TX,149.0,10,508.55,AE,0.0,6.8989536202163695,3.1901008175861603
BAYLOR SCOTT AND WHITE MEDICAL CENTER - TAYLOR,-97.41538166,30.59094376,H,TX,180.0,12,744.19,AE,0.0,12.121836343726132,11.594221496010222
BAYLOR SCOTT AND WHITE MEDICAL CENTER - TEMPLE,-97.36344799,31.07744745,H,TX,240.0,13,628.03,AE,0.0,14.990500105144264,4.565149204013907
BAYLOR SCOTT AND WHITE MEDICAL CENTER - TROPHY CLUB,-97.17489987,32.98851186,H,TX,181.0,13,617.07,X,0.0,4.732152713252492,2.181932304790146
BAYLOR SCOTT AND WHITE MEDICAL CENTER - UPTOWN,-96.79495495,32.80424638,H,TX,160.0,13,508.55,AE,0.0,6.8989536202163695,3.1901008175861603
BAYLOR SCOTT AND WHITE MEDICAL CENTER - WAXAHACHIE,-96.85791008,32.42751892,H,TX,208.0,13,521.96,AE,0.0,13.442622410895975,3.365239537933895
BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPITAL,-97.11697677,32.68289778,H,TX,203.0,13,617.07,X,0.0,12.073087207486804,3.999295868002645
BAYLOR SCOTT AND WHITE PAVILION - TEMPLE,-97.36289358,31.08159961,H,TX,217.0,13,628.03,AE,0.0,14.990500105144264,4.565149204013907
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL - FORT WORTH,-97.34715539,32.72732293,H,TX,161.0,13,617.07,X,0.0,9.451046546328355,3.248863645130504
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL - LAS COLINAS,-96.95221323,32.91229177,H,TX,165.0,13,508.55,AE,0.0,7.324063866184543,2.385561072579534
BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMAN,-96.60185221,33.67663535,H,TX,248.0,10,639.58,AE,0.0,16.475289538039313,2.8954499449367934
BAYLOR SCOTT AND WHITE TEXAS SPINE AND JOINT HOSPITAL,-95.29852291,32.32915158,H,TX,190.0,9,427.88,AE,0.0,2.217524564471689,12.1564785872714
BAYLOR SCOTT AND WHITE THE HEART HOSPITAL - DENTON,-97.08734292,33.17662147,H,TX,198.0,13,579.13,AE,0.0,8.211545731919067,3.0282679764455813
BAYLOR SCOTT AND WHITE THE HEART HOSPITAL - MCKINNEY,-96.6833344,33.2213403,H,TX,194.0,10,624.24,AE,0.0,11.551272276089275,2.396788673294477
BAYLOR SCOTT AND WHITE THE HEART HOSPITAL - PLANO,-96.7893949,33.01459949,H,TX,217.0,13,624.24,AE,0.0,1.403037091280587,3.354875213783493
BAYLOR ST LUKES MEDICAL CENTER - MCNAIR CAMPUS,-95.39406324,29.69898929,H,TX,14.0,13,92.02,VE,0.445737154649842,13.843643252217932,36.37856085348841
BAYLOR UNIVERSITY MEDICAL CENTER,-96.78027265,32.78958516,H,TX,174.0,13,508.55,AE,0.0,0.0,2.289184409897771
BAYSIDE COMMUNITY HOSPITAL,-94.68744667,29.752557399999997,H,TX,3.0,9,22.01,Nan,12.60595274158411,44.35920517406228,54.482817784858725
BAYVIEW BEHAVIORAL HOSPITAL - A CAMPUS OF CORPUS CHRISTI MEDICAL,-97.36037846,27.68007768,H,TX,17.0,13,38.13,Nan,5.297291447528793,3.553167447542143,38.00022652073725
BEAUMONT EMERGENCY HOSPITAL,-94.13563429999999,30.068767200000003,H,TX,10.0,13,0.0,Nan,11.237002061249305,33.91984675829765,71.26379948965419
BEHAVIORAL MEDICINE AT RENAISSANCE,-98.20115591,26.25310267,H,TX,31.0,12,0.0,Nan,0.0,12.942125254743535,25.574886440927525
BEHAVIORAL HEALTH SERVICES AT NWTHS,-96.60449109,33.67387407,H,TX,267.0,13,639.58,AE,0.0,16.475289538039313,2.8954499449367934
BELLVILLE MEDICAL CENTER,-96.26009777,29.95315813,H,TX,81.0,13,149.4,AE,0.0,17.111568802794494,35.136874857681306
BIG BEND REGIONAL MEDICAL CENTER,-103.67048068,30.38394439,H,TX,1352.0,10,0.0,Nan,0.0,36.53233224918284,4.505368329457256
BROWNFIELD REGIONAL MEDICAL CENTER,-102.26741429,33.18772983,H,TX,1010.0,10,0.0,Nan,0.0,15.072301091355483,4.4280859172590326
BRUSHY CREEK FAMILY HOSPITAL LLC,-97.72286269,30.49618046,H,TX,249.0,10,744.19,AE,0.0,17.860602283694668,7.729123320149294
CAPROCK HOSPITAL,-96.32372493,30.66598536,H,TX,80.0,9,280.0,Nan,0.0,14.51520885914463,15.0521136893861
CARROLLTON REGIONAL MEDICAL CENTER,-96.88584949,33.02869852,H,TX,180.0,13,579.13,AE,0.0,8.211545731919067,3.0282679764455813
CARRUS REHABILITATION HOSPITAL,-96.63515951,33.66970891,H,TX,237.0,10,639.58,AE,0.0,16.475289538039313,2.8954499449367934
CARRUS SPECIALTY HOSPITAL,-96.63438619,33.66972557,H,TX,237.0,10,639.58,AE,0.0,16.475289538039313,2.8954499449367934
CECIL R BOMAR REHABILITATION CENTER,-94.64665259,31.61197484,H,TX,91.0,13,298.35,AE,0.0,18.295914229614148,15.714851911108909
CEDAR PARK REGIONAL MEDICAL CENTER,-97.81219095,30.53236271,H,TX,281.0,9,744.19,AE,0.0,9.798659995868613,8.241150510053506
CENTRAL TEXAS REHABILITATION HOSPITAL,-97.73479337,30.31227048,H,TX,195.0,13,618.02,AO,0.0,0.0,8.316616090929855
CHI ST JOSEPH HEALTH - COLLEGE STATION HOSPITAL,-96.28999015,30.58132381,H,TX,86.0,13,280.0,Nan,0.0,0.0,12.173331501629653
CHI ST JOSEPH HEALTH BURLESON HOSPITAL,-96.71628683,30.52023043,H,TX,112.0,10,321.29,AE,0.0,17.71625544421104,38.126874956875724
CHI ST JOSEPH HEALTH GRIMES HOSPITAL,-96.07767218,30.39244908,H,TX,80.0,10,221.92,Nan,0.0,23.52495616246749,38.567071899581286
CHI ST JOSEPH HEALTH MADISON HOSPITAL,-95.91110591,30.942082,H,TX,73.0,10,0.0,Nan,0.0,21.12519415480353,53.24652928687535
CHI ST JOSEPH HEALTH REHAB HOSP - AFFILIATE OF ENCOMPASS HEALTH,-96.3507145,30.65993299,H,TX,96.0,13,280.0,Nan,0.0,23.119104231252408,19.23911908116739
CHI ST LUKES HEALTH - BRAZOSPORT,-95.45274482,29.02950068,H,TX,13.0,13,36.99,Nan,13.966919582511432,4.675817731965909,77.31784090172195
CHI ST LUKES HEALTH - MEMORIAL LIVINGSTON,-94.93939248,30.73087171,H,TX,42.0,9,0.0,A,0.0,25.3308887724322,58.84314270715653
CHI ST LUKES HEALTH - SPRINGWOODS VILLAGE,-95.44899396,30.09060129,H,TX,58.0,8,92.02,VE,1.0638693004335849,19.322899555340587,39.679575913729074
CHI ST LUKES HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER,-95.40044497,29.70773116,H,TX,27.0,13,92.02,VE,1.918277841561318,24.717163396952085,44.03717773741805
CHI ST LUKES HEALTH MEMORIAL LUFKIN,-94.74185468,31.33619133,H,TX,91.0,13,264.89,AE,0.0,29.926348928814463,18.74575373783456
CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,-94.10300693,31.53261587,H,TX,127.0,9,0.0,Nan,0.0,14.538060462688966,15.61169368042369
CHILDRENS HOSPITAL OF SAN ANTONIO,-98.49837581,29.42803731,H,TX,194.0,13,832.17,AO,0.0,20.278806693314728,10.189826633190195
CHILDRENS MEDICAL CENTER OF DALLAS,-96.83747396,32.80918566,H,TX,147.0,13,508.55,AE,0.0,6.8989536202163695,3.1901008175861603
CHILDRENS MEDICAL CENTER PLANO,-96.80044497,33.07853049,H,TX,206.0,13,624.24,AE,0.0,1.907563940135843,1.7838490538640401
CHILDRESS REGIONAL MEDICAL CENTER,-100.22673329999999,34.43926678,H,TX,597.0,13,0.0,Nan,0.0,0.9052644681654092,1.8973249045625231
CHRISTUS DUBUIS HOSPITAL OF BEAUMONT,-94.13292786,30.08725677,H,TX,6.0,13,0.0,Nan,6.742110121932634,0.0,48.642782512491806
CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,-94.72985399,32.50074986,H,TX,113.0,13,332.35,Nan,0.0,18.34010384041344,15.237919827952359
CHRISTUS GOOD SHEPHERD MEDICAL CENTER - MARSHALL,-94.36946192,32.5368065,H,TX,115.0,13,320.72,Nan,0.0,13.655049122040081,15.105287070480461
CHRISTUS MOTHER FRANCES HOSPITAL - JACKSONVILLE,-95.24777436,31.93852592,H,TX,152.0,9,421.11,AE,0.0,23.076741720115585,13.023208193375435
CHRISTUS MOTHER FRANCES HOSPITAL - SOUTH TYLER,-95.30890277,32.25806171,H,TX,179.0,9,427.88,AE,0.0,4.879191175977135,11.463846735743193
CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,-95.60014471,33.15762802,H,TX,149.0,10,467.35,AE,0.0,16.242187032142105,4.644636757241441
CHRISTUS MOTHER FRANCES HOSPITAL - TYLER,-95.29164026,32.34276945,H,TX,167.0,13,427.88,AE,0.0,7.128814387886987,16.785121035442987
CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,-95.30727963,32.94453832,H,TX,147.0,9,0.0,A,0.0,13.60304855625052,6.720839660056294
CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,-98.47604764,29.50580177,H,TX,217.0,13,832.17,AO,0.0,10.69548424397972,7.968699280793397
CHRISTUS SANTA ROSA HOSPITAL - MEDICAL CENTER,-98.59013727,29.51281257,H,TX,292.0,13,832.17,AO,0.0,9.953405778720247,9.096173380691353
CHRISTUS SANTA ROSA HOSPITAL - NEW BRAUNFELS,-98.12308758,29.71535513,H,TX,209.0,10,876.03,AO,0.0,47.31243621486638,4.970230034229283
CHRISTUS SANTA ROSA HOSPITAL - SAN MARCOS,-97.94590394,29.85248199,H,TX,212.0,10,825.7,AH,0.0,32.102050895881966,9.826309331360822
CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS,-98.69591046,29.46673399,H,TX,251.0,9,832.17,AO,0.0,4.619262320134932,6.652539317855887
CHRISTUS SOUTHEAST TEXAS - JASPER MEMORIAL,-94.00955331,30.90789453,H,TX,78.0,13,186.78,AE,0.801040507753671,30.33517000474325,52.027395865767424
CHRISTUS SOUTHEAST TEXAS - ST ELIZABETH AND ST MARY,-94.13180847,30.08734182,H,TX,6.0,13,0.0,Nan,6.742110121932634,0.0,48.642782512491806
CHRISTUS SOUTHEAST TEXAS ORTHOPEDIC SPECIALTY CENTER,-94.1398084,30.08338278,H,TX,5.0,13,0.0,Nan,11.237002061249305,33.91984675829765,71.26379948965419
CHRISTUS SPOHN HOSPITAL ALICE,-98.04172626,27.76401647,H,TX,52.0,10,198.73,Nan,0.0,32.24384268114938,9.13094513257743
CHRISTUS SPOHN HOSPITAL BEEVILLE,-97.73154412,28.40742754,H,TX,69.0,10,210.43,AE,0.0,26.52909276419166,15.213653928925428
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,-97.4163649,27.7798902,H,TX,24.0,13,38.13,Nan,0.0,0.0,42.423972483632156
